X,avg_log2FC,pct.1,pct.2,p_val_adj
Marc1,0.051263424,0.006,0.005,1
Marc2,-0.106655272,0.107,0.114,1
A1bg,0.409321159,0.002,0.002,1
A1cf,-0.138258733,0.005,0.005,1
A26c2,-0.092919472,0.018,0.022,1
A2m,0.377875863,0.001,0,1
A2ml1,0.022809053,0.028,0.027,1
A3galt2,0.195738733,0.007,0.005,1
A4galt,-0.397368241,0.002,0.003,1
A4gnt,2.812599468,0.004,0.002,1
Aaas,0.11077068,0.134,0.125,1
Aacs,-0.097390083,0.393,0.437,1
Aadac,0.907217624,0.001,0,1
Aadacl2,0,0,0,1
Aadacl3,0,0,0,1
Aadacl4,0,0,0,1
Aadat,-0.505306123,0.005,0.006,1
Aaed1,0,0,0,1
Aagab,0.018487661,0.712,0.729,1
Aak1,0.043836807,0.946,0.954,4.40987E-06
Aamdc,0.226016851,0.291,0.261,1
Aamp,-0.257962859,0.224,0.273,1
Aanat,0.198179832,0.047,0.044,1
Aar2,0.138717751,0.202,0.197,1
Aard,-0.076051328,0.016,0.016,1
Aars,0.095644911,0.43,0.433,1
Aars2,-0.252362098,0.118,0.137,1
Aarsd1,0.006505347,0.463,0.467,1
Aasdh,0.13655103,0.184,0.191,1
Aasdhppt,-0.239224044,0.186,0.229,1
Aass,-0.76178461,0.008,0.011,1
Aatf,0.021511313,0.491,0.512,1
Aatk,0.200278558,0.534,0.503,1
AB041806,0.203375718,0.051,0.049,1
AB124611,-0.19131385,0.051,0.057,1
Abat,0.111153486,0.451,0.453,1
Abca1,0.565215001,0.057,0.038,1
Abca12,-1.087371096,0.005,0.013,1
Abca13,0.349699506,0.027,0.022,1
Abca14,-0.280542284,0.011,0.011,1
Abca15,-0.085955247,0.01,0.013,1
Abca16,-0.542593065,0.006,0.006,1
Abca17,-0.294199317,0.186,0.234,0.399493487
Abca2,-0.09942994,0.378,0.421,1
Abca3,0.045227635,0.679,0.7,1
Abca4,0.014326893,0.067,0.075,1
Abca5,0.087008531,0.564,0.583,1
Abca6,-0.329990916,0.036,0.043,1
Abca7,-0.04942177,0.357,0.385,1
Abca8a,-0.194418454,0.005,0.008,1
Abca8b,0.372097014,0.243,0.2,1
Abca9,-0.619703054,0.016,0.017,1
Abcb10,-0.230913599,0.51,0.576,0.00145164
Abcb11,-0.072750512,0.004,0.005,1
Abcb1a,-0.177624628,0.018,0.019,1
Abcb1b,-0.068175221,0.161,0.169,1
Abcb4,-0.191722774,0.288,0.353,0.076496943
Abcb5,0.616127311,0.006,0.005,1
Abcb6,-0.076266491,0.087,0.091,1
Abcb7,0.059428747,0.37,0.384,1
Abcb8,0.264221837,0.228,0.206,1
Abcb9,0.26403264,0.592,0.564,0.340646085
Abcc1,-0.031440794,0.412,0.445,1
Abcc10,0.176462797,0.187,0.189,1
Abcc12,0.231952684,0.008,0.006,1
Abcc2,-0.495812004,0.004,0.005,1
Abcc3,0.479247939,0.026,0.022,1
Abcc4,0.091378297,0.267,0.264,1
Abcc5,0.000594512,0.887,0.91,1
Abcc6,-0.650766047,0.024,0.034,1
Abcc8,0.348986266,0.352,0.3,0.082108049
Abcc9,-1.750581456,0.001,0.007,1
Abcd1,0.130066202,0.112,0.107,1
Abcd2,0.029924862,0.245,0.254,1
Abcd3,0.056897794,0.493,0.479,1
Abcd4,0.249398507,0.349,0.335,1
Abce1,-0.128509221,0.377,0.42,1
Abcf1,0.096295562,0.53,0.525,1
Abcf2,0.176732752,0.137,0.13,1
Abcf3,-0.194622936,0.181,0.214,1
Abcg1,0.332763188,0.441,0.394,0.077918002
Abcg2,0.090724773,0.088,0.103,1
Abcg3,-0.742553774,0.003,0.005,1
Abcg4,0.42337819,0.158,0.134,1
Abcg5,0,0,0,1
Abcg8,-1.635628103,0.002,0.005,1
Abhd1,0,0,0,1
Abhd10,-0.030802179,0.232,0.25,1
Abhd11,0.136888837,0.079,0.085,1
Abhd12,0.152572303,0.769,0.754,1
Abhd12b,-0.138208324,0.003,0.002,1
Abhd13,-0.275784639,0.069,0.083,1
Abhd14a,-0.054564723,0.21,0.224,1
Abhd14b,-0.006980255,0.245,0.266,1
Abhd15,-0.391075549,0.04,0.046,1
Abhd16a,0.264160713,0.238,0.216,1
Abhd16b,0,0,0,1
Abhd17a,-0.323289719,0.275,0.361,1.31419E-06
Abhd17b,0.149209295,0.778,0.791,1
Abhd17c,-0.302067052,0.207,0.236,1
Abhd18,0.038566467,0.789,0.798,1
Abhd2,0.12205671,0.716,0.709,1
Abhd3,0.11273597,0.308,0.3,1
Abhd4,0.187355967,0.078,0.07,1
Abhd5,0.00361414,0.122,0.134,1
Abhd6,0.062580278,0.608,0.618,1
Abhd8,-0.093282583,0.227,0.257,1
Abi1,-0.077677949,0.72,0.761,1
Abi2,-0.185409288,0.879,0.912,5.60534E-07
Abi3,-0.996295391,0.001,0.002,1
Abi3bp,-0.355222971,0.074,0.089,1
Abitram,-0.187562962,0.131,0.159,1
Abl1,0.287445858,0.504,0.463,0.0121909
Abl2,0.191387463,0.792,0.793,0.027253481
Ablim1,0.018701007,0.851,0.876,1
Ablim2,0.159698852,0.81,0.807,1
Ablim3,-0.115061899,0.276,0.298,1
Abo,-0.907170346,0.003,0.004,1
Abr,0.414793439,0.95,0.938,5.03405E-58
Abra,-1.060937696,0.044,0.091,5.41163E-09
Abracl,-0.087449104,0.127,0.146,1
Abraxas1,0.076499802,0.162,0.169,1
Abraxas2,0.041711879,0.359,0.373,1
Abt1,0.360608938,0.033,0.025,1
Abtb1,-0.284346846,0.103,0.141,0.595996958
Abtb2,-0.283508861,0.027,0.035,1
Acaa1a,-0.276541507,0.283,0.343,0.039935695
Acaa1b,-0.503301301,0.009,0.014,1
Acaa2,0.316881366,0.045,0.037,1
Acaca,-0.016140937,0.815,0.844,1
Acacb,-0.310498701,0.028,0.026,1
Acad10,0.036003023,0.362,0.369,1
Acad11,0.039462805,0.297,0.3,1
Acad12,0.424357641,0.101,0.089,1
Acad8,-0.084517978,0.171,0.183,1
Acad9,0.163657427,0.163,0.154,1
Acadl,0.076155188,0.016,0.018,1
Acadm,-0.057049489,0.2,0.216,1
Acads,-0.15031959,0.02,0.022,1
Acadsb,0.239219221,0.475,0.453,1
Acadvl,0.085788123,0.169,0.171,1
Acan,-0.823111959,0.002,0.004,1
Acap1,0.088724817,0.003,0.002,1
Acap2,0.07410948,0.918,0.947,1
Acap3,0.038094242,0.404,0.41,1
Acat1,0.085324421,0.8,0.818,1
Acat2,-0.499248965,0.213,0.291,3.19503E-07
Acat3,-0.122406735,0.017,0.018,1
Acbd3,-0.075160241,0.441,0.464,1
Acbd4,0.353486933,0.217,0.194,1
Acbd5,0.036996412,0.492,0.51,1
Acbd6,0.070261037,0.795,0.806,1
Acbd7,-1.704023807,0.001,0.002,1
Accs,-0.682759529,0.003,0.006,1
Accsl,-0.505245148,0.003,0.004,1
Acd,0.158153443,0.166,0.158,1
Ace,0.054287132,0.009,0.007,1
Ace2,1.762103739,0.002,0,1
Ace3,0,0,0,1
Acer1,-1.552447887,0.003,0.004,1
Acer2,-0.310546868,0.01,0.01,1
Acer3,-0.062415099,0.619,0.665,1
Ache,-0.025893135,0.111,0.12,1
Acin1,-0.002581675,0.842,0.867,1
Ackr1,-0.780651797,0.024,0.039,1
Ackr2,0.415049341,0.003,0.002,1
Ackr3,-0.250807002,0.003,0.003,1
Ackr4,0.039234442,0.348,0.353,1
Acly,-0.347938824,0.207,0.252,1
Acmsd,-0.226287458,0.047,0.052,1
Acnat1,-0.702772135,0.004,0.006,1
Acnat2,0,0,0,1
Aco1,-0.259951047,0.15,0.186,1
Aco2,-0.048526113,0.669,0.699,1
Acod1,0,0,0,1
Acot1,-1.585767711,0.001,0.003,1
Acot10,0.427175188,0.003,0.002,1
Acot11,0.638578199,0.017,0.012,1
Acot12,0.058691471,0.015,0.015,1
Acot13,-0.069207099,0.374,0.402,1
Acot2,0.320497581,0.01,0.009,1
Acot3,0.544205791,0.004,0.002,1
Acot4,0.574683984,0.011,0.008,1
Acot5,-0.836750177,0.002,0.003,1
Acot6,-0.131967488,0.017,0.017,1
Acot7,0.140606228,0.645,0.64,1
Acot8,0.178942434,0.278,0.266,1
Acot9,-0.226518338,0.167,0.197,1
Acox1,-0.003075177,0.548,0.573,1
Acox2,-0.177593476,0.048,0.059,1
Acox3,-0.111903682,0.104,0.119,1
Acoxl,0.051228949,0.017,0.016,1
Acp1,0.368620716,0.989,0.985,1.55727E-48
Acp2,0.208551551,0.172,0.167,1
Acp4,-0.640191434,0.002,0.004,1
Acp5,0,0,0,1
Acp6,-0.335097953,0.183,0.224,1
Acp7,0.000302584,0.043,0.042,1
Acpp,0.647268614,0.032,0.021,1
Acr,0.193264425,0.054,0.048,1
Acrbp,0.321122327,0.113,0.101,1
Acrv1,-0.493837469,0.01,0.014,1
Acsbg1,-0.912850376,0.005,0.009,1
Acsbg2,0.932156105,0.005,0.003,1
Acsf2,1.60083978,0.005,0.003,1
Acsf3,0.118691227,0.076,0.074,1
Acsl1,0.082633933,0.612,0.625,1
Acsl3,-0.396447126,0.262,0.341,4.59189E-06
Acsl4,-0.17854991,0.491,0.561,0.042081418
Acsl5,0.085038027,0.15,0.147,1
Acsl6,0.081245683,0.628,0.636,1
Acsm1,0,0,0,1
Acsm2,-0.035014076,0.002,0.002,1
Acsm3,-1.292819319,0.006,0.01,1
Acsm4,-1.111004704,0.001,0.003,1
Acsm5,2.01718185,0.001,0,1
Acss1,0.108468907,0.192,0.192,1
Acss2,0.010016529,0.654,0.679,1
Acss2os,-0.250200627,0.095,0.116,1
Acss3,0.305412145,0.014,0.013,1
Acta1,-0.050968246,0.023,0.027,1
Acta2,-0.286849943,0.005,0.007,1
Actb,-0.167962063,0.585,0.662,0.000117363
Actbl2,0,0,0,1
Actc1,0,0,0,1
Acte1,0.016493822,0.001,0,1
Actg1,-0.107915525,0.391,0.434,1
Actg2,-0.337078746,0.021,0.027,1
Actl10,-0.205149848,0.002,0.004,1
Actl11,0,0,0,1
Actl6a,0.137186151,0.431,0.418,1
Actl6b,0.110437091,0.47,0.47,1
Actl7a,-2.492262912,0,0.002,1
Actl7b,0,0,0,1
Actl9,-0.790147529,0.001,0.001,1
Actn1,-0.00226818,0.59,0.603,1
Actn2,-0.189530627,0.192,0.234,1
Actn3,-0.200000368,0.01,0.009,1
Actn4,0.077428852,0.698,0.699,1
Actr10,-0.042317041,0.469,0.51,1
Actr1a,0.234218215,0.586,0.553,0.366512999
Actr1b,-0.369409873,0.475,0.587,6.66802E-13
Actr2,-0.0277891,0.847,0.872,1
Actr3,-0.170287613,0.563,0.625,0.460533046
Actr3b,0.089849255,0.735,0.757,1
Actr5,0.037673792,0.135,0.136,1
Actr6,0.102518583,0.177,0.178,1
Actr8,-0.044666877,0.27,0.278,1
Actrt1,0,0,0,1
Actrt2,0,0,0,1
Actrt3,0.418051419,0.006,0.005,1
Acvr1,-0.245032586,0.633,0.707,1.05403E-05
Acvr1b,0.085374849,0.322,0.306,1
Acvr1c,-0.143812931,0.099,0.109,1
Acvr2a,-0.200881884,0.431,0.484,0.497858899
Acvr2b,0.694013028,0.088,0.058,0.917288883
Acvrl1,0.063878948,0.004,0.006,1
Acy1,0.264484478,0.013,0.012,1
Acy3,-3.254877919,0,0.002,1
Acyp1,-0.111916387,0.094,0.109,1
Acyp2,-0.031145796,0.727,0.772,1
Ada,-0.250287413,0.015,0.017,1
Adad1,-2.719584956,0,0.002,1
Adad2,-0.356408878,0.002,0.002,1
Adal,0.013548963,0.161,0.168,1
Adam10,0.027820321,0.68,0.691,1
Adam11,-0.039588984,0.361,0.389,1
Adam12,-0.029528025,0.072,0.077,1
Adam15,0.063037336,0.384,0.378,1
Adam17,0.040973503,0.234,0.226,1
Adam18,-0.308183567,0.267,0.327,0.033564454
Adam19,0.247908764,0.368,0.335,1
Adam1a,0.139030498,0.021,0.022,1
Adam1b,0.156646844,0.004,0.004,1
Adam2,-0.352225669,0.055,0.07,1
Adam20,0.466462295,0.001,0,1
Adam21,0.108912648,0.029,0.03,1
Adam22,0.130410232,0.957,0.957,2.11167E-05
Adam23,-0.083588631,0.946,0.965,0.036251171
Adam24,0,0,0,1
Adam25,-0.418333968,0.001,0.002,1
Adam26a,0,0,0,1
Adam26b,0,0,0,1
Adam28,-0.767407756,0.035,0.062,0.023825158
Adam29,-0.78739898,0.004,0.008,1
Adam3,0.457988149,0.004,0.004,1
Adam30,0,0,0,1
Adam32,0.298224229,0.173,0.151,1
Adam33,-0.351146048,0.009,0.01,1
Adam34,-0.164198379,0.003,0.004,1
Adam39,0.660512477,0.001,0,1
Adam4,-0.247460586,0.02,0.021,1
Adam5,-0.452471074,0.011,0.014,1
Adam6a,0,0,0,1
Adam6b,0,0,0,1
Adam7,-0.141507911,0.025,0.028,1
Adam8,0.250115236,0.021,0.019,1
Adam9,0.041739798,0.449,0.451,1
Adamdec1,-0.100232879,0.005,0.005,1
Adamts1,-0.586767299,0.066,0.073,1
Adamts10,-0.007603484,0.163,0.175,1
Adamts12,-0.252407277,0.007,0.007,1
Adamts13,-1.300581858,0.009,0.016,1
Adamts14,0.053990872,0.004,0.005,1
Adamts15,-0.911533746,0.002,0.003,1
Adamts16,0.14023892,0.003,0.003,1
Adamts17,-0.148004517,0.278,0.315,1
Adamts18,-0.053897146,0.404,0.453,1
Adamts19,0.839116633,0.016,0.009,1
Adamts2,0.394755877,0.379,0.361,1
Adamts20,-0.225077877,0.365,0.42,1
Adamts3,-1.285264999,0.007,0.014,1
Adamts4,0.557573949,0.005,0.002,1
Adamts5,-0.028374744,0.013,0.013,1
Adamts6,0.408822508,0.069,0.054,1
Adamts7,0.456656027,0.004,0.003,1
Adamts8,-0.715833793,0.012,0.018,1
Adamts9,0.354340082,0.015,0.013,1
Adamtsl1,-0.218037269,0.074,0.08,1
Adamtsl2,-0.299373604,0.006,0.007,1
Adamtsl3,0.059834158,0.016,0.02,1
Adamtsl4,0.215996482,0.075,0.066,1
Adamtsl5,0.621468173,0.058,0.043,1
Adap1,0.015429618,0.768,0.788,1
Adap2,-1.510400567,0.001,0.002,1
Adap2os,1.076253617,0.009,0.006,1
Adar,-0.008012835,0.66,0.69,1
Adarb1,0.00290801,0.65,0.676,1
Adarb2,-0.277338768,0.089,0.088,1
Adat1,0.308875024,0.309,0.278,1
Adat2,0.077943252,0.048,0.048,1
Adck1,0.176012846,0.468,0.459,1
Adck2,0.230264066,0.075,0.073,1
Adck5,0.39436258,0.275,0.22,0.031911034
Adcy1,0.042729107,0.843,0.846,1
Adcy10,0.378134421,0.413,0.366,0.340830883
Adcy2,0.085049116,0.96,0.967,1
Adcy3,0.23671902,0.451,0.433,1
Adcy4,1.398154014,0.002,0,1
Adcy5,0.083761706,0.391,0.395,1
Adcy6,0.253900164,0.118,0.104,1
Adcy7,0.53471916,0.017,0.014,1
Adcy8,-0.036737131,0.501,0.51,1
Adcy9,0.200957276,0.871,0.868,5.11148E-07
Adcyap1,-0.551528059,0.137,0.196,4.05395E-05
Adcyap1r1,-0.715499191,0.002,0.003,1
Add1,0.044894087,0.739,0.743,1
Add2,0.27607921,0.938,0.935,1.68259E-24
Add3,-0.337248614,0.493,0.592,7.94183E-10
Adgb,-0.245504685,0.013,0.016,1
Adgra1,-0.012654858,0.881,0.921,1
Adgra2,0.437524497,0.082,0.068,1
Adgra3,0.006837157,0.028,0.027,1
Adgrb1,0.064342239,0.854,0.866,1
Adgrb2,0.194821317,0.584,0.568,1
Adgrb3,-0.038697442,0.999,0.999,1
Adgrd1,-0.371574538,0.198,0.249,0.094249987
Adgre1,-0.490238909,0.004,0.006,1
Adgre4,-0.884149735,0.004,0.008,1
Adgre5,0.561090623,0.052,0.037,1
Adgrf1,-1.274623249,0.003,0.006,1
Adgrf2,-0.117814679,0.07,0.076,1
Adgrf3,0.74217657,0.001,0,1
Adgrf4,0.389283152,0.032,0.029,1
Adgrf5,0.668249883,0.001,0,1
Adgrg1,0.000223081,0.044,0.045,1
Adgrg2,0.857671984,0.007,0.004,1
Adgrg3,0.155520508,0.085,0.087,1
Adgrg4,-1.096736586,0.007,0.008,1
Adgrg5,0,0,0,1
Adgrg6,-0.512006774,0.05,0.062,1
Adgrg7,1.198057672,0.005,0.002,1
Adgrl1,0.020456088,0.651,0.681,1
Adgrl2,-0.033772275,0.86,0.883,1
Adgrl3,-0.071641116,1,0.998,0.00031524
Adgrl4,-1.775596705,0.005,0.012,1
Adgrv1,-0.310597217,0.066,0.078,1
Adh1,-3.277806321,0,0.003,1
Adh4,-1.130952406,0.001,0.002,1
Adh5,-0.005240017,0.095,0.104,1
Adh6a,0,0,0,1
Adh6b,0.670725627,0.001,0,1
Adh7,0,0,0,1
Adhfe1,-0.322938473,0.029,0.035,1
Adi1,0.015396097,0.048,0.051,1
Adig,-0.500620345,0.004,0.005,1
Adipoq,0.718041682,0.001,0.002,1
Adipor1,0.1464962,0.242,0.242,1
Adipor2,-0.228424979,0.36,0.436,0.002513724
Adk,0.174335253,0.699,0.677,1
Adm,0,0,0,1
Adm2,0,0,0,1
Adnp,0.131173337,0.543,0.525,1
Adnp2,-0.177220429,0.197,0.234,1
Ado,-0.057633585,0.038,0.041,1
Adora1,0.027145892,0.24,0.249,1
Adora2a,0.397925833,0.001,0,1
Adora2b,0.448238182,0.003,0.003,1
Adora3,1.401578213,0.002,0,1
Adpgk,-0.130823361,0.219,0.254,1
Adprh,0.078751591,0.063,0.058,1
Adprhl1,-0.193592051,0.005,0.005,1
Adprhl2,0.074921619,0.22,0.209,1
Adprm,-0.001279708,0.196,0.206,1
Adra1a,0.102571256,0.692,0.699,1
Adra1b,0.264874147,0.337,0.316,1
Adra1d,0.070790395,0.028,0.029,1
Adra2a,1.317250895,0.001,0,1
Adra2b,0,0,0,1
Adra2c,0.250003307,0.01,0.011,1
Adrb1,-0.215089588,0.609,0.7,2.98769E-05
Adrb2,-1.002458864,0.004,0.003,1
Adrb3,-0.160166578,0.01,0.011,1
Adrm1,0.412415638,0.159,0.134,1
Adsl,0.00484094,0.296,0.313,1
Adss,-0.11476658,0.54,0.586,1
Adssl1,-0.63987095,0.036,0.057,1
Adtrp,-0.03960456,0.01,0.008,1
Aebp1,0,0,0,1
Aebp2,-0.156045532,0.417,0.474,1
Aen,-0.073882455,0.066,0.079,1
Aes,0,0,0,1
AF067061,0,0,0,1
AF067063,0,0,0,1
AF366264,-0.112494867,0.001,0.001,1
AF529169,0,0,0,1
Afap1,-0.135144757,0.31,0.34,1
Afap1l1,-0.052778498,0.025,0.025,1
Afap1l2,-0.619507015,0.009,0.017,1
Afdn,-0.203903778,0.926,0.961,4.68592E-11
Aff1,0.373540334,0.133,0.104,1
Aff2,-0.072346842,0.651,0.683,1
Aff3,-0.03201019,0.968,0.981,1
Aff4,0.074901242,0.876,0.885,1
Afg1l,0.079737767,0.503,0.499,1
Afg3l1,0.177150422,0.34,0.322,1
Afg3l2,-0.023955644,0.502,0.529,1
Afm,0.857861094,0.008,0.004,1
Afmid,0.003081929,0.026,0.027,1
Afp,0,0,0,1
Aftph,-0.043218884,0.621,0.653,1
Aga,0.190679998,0.033,0.025,1
Agap1,0.284208091,0.833,0.814,1.91395E-10
Agap2,-0.141772528,0.434,0.489,1
Agap3,0.143775758,0.562,0.537,1
Agbl1,-0.082051739,0.158,0.17,1
Agbl2,0.069330754,0.008,0.009,1
Agbl3,0.0420052,0.087,0.082,1
Agbl4,-0.056053086,0.994,0.995,1
Agbl5,0.083307269,0.126,0.122,1
Ager,-1.097840196,0.001,0.003,1
Agfg1,-0.009430812,0.601,0.611,1
Agfg2,0.110856123,0.448,0.442,1
Aggf1,-0.135469804,0.275,0.293,1
Agk,-0.138916062,0.543,0.582,1
Agl,0.141759422,0.183,0.183,1
Agmat,0.502145899,0.005,0.006,1
Agmo,-0.4478886,0.008,0.011,1
Ago1,-0.050008355,0.38,0.415,1
Ago2,0.046286046,0.47,0.48,1
Ago3,-0.109471903,0.907,0.934,1
Ago4,0.119744852,0.273,0.263,1
Agpat1,0.081367589,0.091,0.098,1
Agpat2,0.021346521,0.011,0.012,1
Agpat3,0.134325906,0.449,0.438,1
Agpat4,0.094910998,0.567,0.57,1
Agpat5,-0.15231992,0.435,0.483,1
Agps,-0.119755862,0.439,0.481,1
Agr2,-0.885873947,0.007,0.011,1
Agr3,0.382222663,0.027,0.019,1
Agrn,-0.326518772,0.33,0.408,3.64785E-05
Agrp,-0.126023792,0.583,0.642,1
Agt,0.081589886,0.001,0,1
Agtpbp1,-0.117668604,0.835,0.867,1
Agtr1a,-0.307630799,0.047,0.065,1
Agtr1b,-0.422502863,0.063,0.08,1
Agtr2,-0.309142435,0.003,0.004,1
Agtrap,-1.208440099,0.002,0.005,1
Agxt,0,0,0,1
Agxt2,-0.539693731,0.004,0.005,1
Ahctf1,0.013540281,0.651,0.674,1
Ahcy,-0.352291145,0.014,0.019,1
Ahcyl1,-0.190337666,0.732,0.79,0.000138581
Ahcyl2,0.085864465,0.886,0.884,1
Ahdc1,0.461508685,0.38,0.317,0.000217138
Ahi1,-0.368962669,0.997,0.999,1.15852E-91
Ahnak,-0.746620055,0.005,0.008,1
Ahnak2,0.208253923,0.057,0.047,1
Ahr,-0.152958896,0.346,0.384,1
Ahrr,0.245879942,0.035,0.037,1
Ahsa1,-0.167543656,0.356,0.394,1
Ahsa2,-0.132215725,0.199,0.229,1
Ahsg,0,0,0,1
AI115009,-0.280113399,0.007,0.009,1
AI182371,-0.04340603,0.007,0.006,1
AI197445,-0.450265745,0.002,0.002,1
AI314180,0,0,0,1
AI314278,-1.410377264,0.002,0.005,1
AI413582,-0.234124159,0.097,0.114,1
AI427809,0,0,0,1
AI429214,-0.445461626,0.015,0.018,1
AI463229,0,0,0,1
AI464131,0,0,0,1
AI467606,0,0,0,1
AI480526,0.188151209,0.291,0.287,1
AI481877,0,0,0,1
AI504432,0.023404073,0.037,0.036,1
AI506816,-2.309347005,0,0.002,1
AI507597,0,0,0,1
AI593442,-0.133022191,0.376,0.423,1
AI597479,-0.033865638,0.13,0.143,1
AI606181,0,0,0,1
AI606473,0,0,0,1
AI646519,0,0,0,1
AI661453,0,0,0,1
AI662270,-0.096037504,0.046,0.054,1
AI837181,-0.250393245,0.044,0.055,1
AI838599,0,0,0,1
AI839979,-0.900277295,0.003,0.005,1
AI847159,0.213234502,0.009,0.01,1
AI849053,0.42661778,0.033,0.029,1
AI854703,-0.849914213,0.041,0.072,0.003538856
AI987944,0.004813258,0.03,0.031,1
Aicda,0,0,0,1
Aida,0.035069257,0.216,0.22,1
Aif1,-0.016437687,0.004,0.005,1
Aif1l,0,0,0,1
Aifm1,-0.009655874,0.512,0.548,1
Aifm2,0.164345129,0.041,0.036,1
Aifm3,0.001619902,0.6,0.628,1
Aig1,0.023583837,0.88,0.901,1
Aim2,-0.503280642,0.125,0.181,0.000120477
Aimp1,0.034565793,0.453,0.458,1
Aimp2,-0.302492585,0.053,0.057,1
Aip,0.223498941,0.062,0.062,1
Aipl1,0,0,0,1
Aire,0.292715569,0.001,0,1
Airn,0.196062743,0.715,0.711,1
Ajap1,0.106082234,0.472,0.473,1
Ajm1,-0.41827758,0.053,0.079,1
Ajuba,-0.122218911,0.004,0.006,1
Ak1,-0.06052972,0.097,0.099,1
AK157302,-1.752170204,0.001,0.002,1
Ak2,-0.08135327,0.336,0.358,1
Ak3,0.011056929,0.166,0.169,1
Ak4,-0.062174101,0.101,0.1,1
Ak5,-0.153752735,0.476,0.527,1
Ak6,-0.049111132,0.275,0.292,1
Ak7,0.112012906,0.058,0.064,1
Ak8,0.130822263,0.055,0.047,1
Ak9,-0.101189058,0.045,0.051,1
Akain1,-0.066991312,0.094,0.094,1
Akap1,-0.053034887,0.228,0.252,1
Akap10,0.14528571,0.616,0.595,1
Akap11,0.016791819,0.777,0.802,1
Akap12,0.232515386,0.378,0.355,1
Akap13,0.174640775,0.683,0.682,1
Akap14,-0.014407306,0.082,0.081,1
Akap17b,-0.18060034,0.22,0.268,1
Akap2,0,0,0,1
Akap3,-0.092766027,0.008,0.012,1
Akap4,0,0,0,1
Akap5,-0.082731308,0.073,0.079,1
Akap6,0.072582214,0.989,0.99,1
Akap7,-0.204038054,0.579,0.652,0.00039552
Akap8,-0.014779294,0.689,0.718,1
Akap8l,-0.13857627,0.948,0.971,1.36421E-06
Akap9,-0.121816413,0.693,0.725,1
Akip1,0.391358299,0.012,0.009,1
Akirin1,-0.295841431,0.318,0.392,0.000202929
Akirin2,-0.049375784,0.391,0.412,1
Akna,-2.775532198,0,0.002,1
Aknad1,0.013593389,0.003,0.003,1
Aknaos,0,0,0,1
Akp3,0,0,0,1
Akr1a1,0.118517572,0.315,0.314,1
Akr1b10,-0.122943224,0.034,0.039,1
Akr1b3,0.014912873,0.11,0.123,1
Akr1b7,0,0,0,1
Akr1b8,0.704778813,0.011,0.008,1
Akr1c12,0,0,0,1
Akr1c13,0,0,0,1
Akr1c14,0.719231688,0.001,0,1
Akr1c18,-2.429342314,0.001,0.003,1
Akr1c19,0,0,0,1
Akr1c20,-0.200577835,0.002,0.002,1
Akr1c21,-0.282499535,0.006,0.008,1
Akr1c6,-1.034115768,0.001,0.002,1
Akr1cl,-1.673733155,0.001,0.003,1
Akr1d1,-0.575428162,0.008,0.009,1
Akr1e1,-0.262111665,0.147,0.179,1
Akr7a5,-0.132910414,0.063,0.069,1
Akt1,-0.029769927,0.149,0.153,1
Akt1s1,-0.580245426,0.076,0.107,1
Akt2,0.164249792,0.219,0.203,1
Akt3,-0.126894826,0.973,0.979,2.90095E-10
Aktip,-0.079445477,0.36,0.375,1
AL513352.1,0,0,0,1
AL583891.1,0,0,0,1
AL589670.1,0,0,0,1
AL589670.3,0,0,0,1
AL589670.4,0,0,0,1
AL589670.5,0,0,0,1
AL589692.1,0,0,0,1
AL590144.1,0,0,0,1
AL590144.2,0,0,0,1
AL590144.3,0,0,0,1
AL591946.1,0,0,0,1
AL591952.1,0,0,0,1
AL591952.3,0,0,0,1
AL592169.1,0,0,0,1
AL592187.3,0,0,0,1
AL592187.4,0,0,0,1
AL603867.1,0,0,0,1
AL611986.1,0,0,0,1
AL611987.1,0,0,0,1
AL626769.1,0,0,0,1
AL732309.1,0,0,0,1
AL732506.1,0,0,0,1
AL845275.1,0,0,0,1
Alad,0.299665259,0.067,0.054,1
Alas1,0.004002422,0.308,0.31,1
Alas2,-0.255092031,0.131,0.157,1
Alb,-1.800454489,0.001,0.002,1
Albfm1,0.2531669,0.005,0.004,1
Alcam,0.060173864,0.533,0.494,1
Aldh16a1,-0.031000724,0.034,0.036,1
Aldh18a1,-0.007945022,0.144,0.141,1
Aldh1a1,-0.36855893,0.109,0.149,0.335984144
Aldh1a2,0.290180667,0.005,0.003,1
Aldh1a3,-0.231475109,0.016,0.019,1
Aldh1a7,-1.465741498,0.001,0.002,1
Aldh1b1,-0.285218975,0.027,0.035,1
Aldh1l1,-0.013049132,0.012,0.013,1
Aldh1l2,0.164159982,0.044,0.042,1
Aldh2,0.884904943,0.19,0.108,1.85239E-12
Aldh3a1,-2.07350598,0.001,0.003,1
Aldh3a2,-0.023788279,0.15,0.169,1
Aldh3b1,0.353284853,0.022,0.019,1
Aldh3b2,0,0,0,1
Aldh3b3,-0.402862734,0.002,0.002,1
Aldh4a1,0.243339568,0.196,0.179,1
Aldh5a1,0.1141893,0.187,0.189,1
Aldh6a1,-0.117716993,0.159,0.178,1
Aldh7a1,0.06674484,0.405,0.419,1
Aldh8a1,0.251663841,0.004,0.004,1
Aldh9a1,-0.126141048,0.128,0.138,1
Aldoa,0.326926484,0.474,0.429,0.299202392
Aldoa.1,0.525964116,0.029,0.022,1
Aldoart1,0,0,0,1
Aldoart2,0,0,0,1
