X,avg_log2FC,pct.1,pct.2,p_val_adj
Marc1,0.319050374,0.58,0.448,0.015995314
Marc2,0,0,0,1
A1bg,-0.407332099,0,0.002,1
A1cf,1.329146202,0.013,0.004,1
A26c2,2.205842792,0.047,0.016,0.015313298
A2m,4.56857337,0.01,0,0.003996602
A2ml1,0.435958317,0.037,0.022,1
A3galt2,0.963975868,0.016,0.005,1
A4galt,1.700863885,0.007,0.001,1
A4gnt,-1.434866976,0,0.002,1
Aaas,0.161699182,0.153,0.111,1
Aacs,0.668768137,0.431,0.26,1.65819E-11
Aadac,0,0,0,1
Aadacl2,0,0,0,1
Aadacl3,0,0,0,1
Aadacl4,0,0,0,1
Aadat,-0.273469389,0.001,0.003,1
Aaed1,0,0,0,1
Aagab,-1.23929326,0.429,0.64,1.4266E-40
Aak1,0.99515198,0.984,0.947,4.2236E-154
Aamdc,0.001648628,0.272,0.254,1
Aamp,-0.423816845,0.215,0.228,1
Aanat,-0.281748198,0.028,0.035,1
Aar2,-0.038545388,0.202,0.153,1
Aard,0.330854715,0.027,0.016,1
Aars,0.874117471,0.607,0.379,1.39957E-24
Aars2,-0.027990848,0.161,0.141,1
Aarsd1,-0.989135115,0.198,0.314,9.19428E-08
Aasdh,-0.265237239,0.195,0.169,1
Aasdhppt,-0.36198421,0.107,0.114,1
Aass,0.056663011,0.01,0.01,1
Aatf,0.410504942,0.636,0.508,0.000126814
Aatk,0.456031048,0.506,0.379,0.001946859
AB041806,-1.052679062,0.016,0.033,1
AB124611,-0.334439611,0.048,0.052,1
Abat,-0.200822552,0.407,0.401,1
Abca1,5.283273013,0.649,0.036,0
Abca12,-2.418798268,0.003,0.015,1
Abca13,-1.01556337,0.018,0.029,1
Abca14,0.893937538,0.018,0.007,1
Abca15,0.900939592,0.021,0.007,1
Abca16,1.280269678,0.004,0.001,1
Abca17,0.149650224,0.294,0.233,1
Abca2,-0.191126918,0.291,0.282,1
Abca3,0.671830096,0.801,0.598,3.35741E-25
Abca4,1.698224143,0.194,0.053,1.90566E-28
Abca5,1.247248506,0.818,0.521,2.80325E-80
Abca6,0.87623493,0.096,0.051,0.172201557
Abca7,-0.367757121,0.296,0.324,1
Abca8a,2.396710192,0.028,0.005,0.001372915
Abca8b,1.099229253,0.324,0.182,1.54755E-13
Abca9,0.832794701,0.045,0.022,1
Abcb10,-1.359605923,0.274,0.46,4.40605E-23
Abcb11,1.864765118,0.004,0.005,1
Abcb1a,-0.037552902,0.03,0.018,1
Abcb1b,0.72772932,0.308,0.174,3.78828E-09
Abcb4,-0.742685296,0.257,0.341,0.001919389
Abcb5,1.4304978,0.001,0.001,1
Abcb6,0.075848737,0.079,0.063,1
Abcb7,-0.279266657,0.32,0.347,1
Abcb8,0.373349321,0.286,0.217,1
Abcb9,-0.353390789,0.447,0.476,1
Abcc1,0.225057391,0.419,0.348,1
Abcc10,-0.287589729,0.117,0.11,1
Abcc12,1.80452129,0.038,0.007,5.85203E-06
Abcc2,-0.198846933,0.006,0.005,1
Abcc3,0.471862228,0.061,0.037,1
Abcc4,1.11419587,0.438,0.229,2.57793E-24
Abcc5,0.530063812,0.9,0.802,1.74822E-27
Abcc6,0.945815174,0.054,0.017,0.001040377
Abcc8,0.160821532,0.348,0.273,1
Abcc9,2.487891958,0.003,0,1
Abcd1,0.323274292,0.144,0.087,0.699042206
Abcd2,-2.080410998,0.086,0.264,8.26306E-21
Abcd3,0.356010762,0.494,0.353,0.000550499
Abcd4,0.849854037,0.474,0.275,5.19671E-18
Abce1,0.145408191,0.429,0.323,1
Abcf1,0.254987071,0.605,0.458,0.017694006
Abcf2,-0.275895648,0.106,0.103,1
Abcf3,-0.047671892,0.219,0.188,1
Abcg1,0.892459759,0.537,0.317,4.30773E-22
Abcg2,1.268812271,0.232,0.092,1.58108E-18
Abcg3,2.231328105,0.003,0,1
Abcg4,0.330065157,0.173,0.1,0.017632929
Abcg5,0.997636617,0,0.001,1
Abcg8,0.558448711,0.001,0.001,1
Abhd1,0,0,0,1
Abhd10,-0.310969435,0.201,0.197,1
Abhd11,0.180508947,0.052,0.034,1
Abhd12,0.100259807,0.738,0.667,1
Abhd12b,1.77295875,0.003,0.001,1
Abhd13,-0.00032558,0.062,0.051,1
Abhd14a,-0.307062416,0.156,0.146,1
Abhd14b,-1.24469086,0.106,0.185,0.00149122
Abhd15,-1.061075313,0.034,0.042,1
Abhd16a,0.711890111,0.304,0.158,8.18815E-12
Abhd16b,0,0,0,1
Abhd17a,-1.689190057,0.133,0.266,4.37895E-12
Abhd17b,0.325355709,0.711,0.634,0.415899677
Abhd17c,0.512512842,0.348,0.219,6.46186E-06
Abhd18,0.04418679,0.755,0.715,1
Abhd2,1.086101026,0.833,0.589,4.73408E-63
Abhd3,0.775100636,0.402,0.248,4.361E-11
Abhd4,0.569227963,0.14,0.077,0.017938214
Abhd5,0.153263989,0.144,0.101,1
Abhd6,-0.318169117,0.528,0.539,1
Abhd8,-0.221639227,0.133,0.119,1
Abi1,0.803280624,0.836,0.652,7.10236E-43
Abi2,-0.08315869,0.815,0.817,1
Abi3,0.769491079,0.001,0.001,1
Abi3bp,1.115943058,0.141,0.068,1.15148E-05
Abitram,-0.189940996,0.116,0.103,1
Abl1,0.673749988,0.661,0.452,2.53845E-18
Abl2,0.125690249,0.792,0.739,1
Ablim1,1.807079672,0.976,0.841,2.8334E-219
Ablim2,0.474402665,0.854,0.789,2.83395E-06
Ablim3,0.693051386,0.443,0.286,1.51186E-09
Abo,0.278889259,0.006,0.003,1
Abr,0.722015361,0.969,0.912,3.56937E-58
Abra,-3.585289177,0.013,0.111,1.03163E-11
Abracl,-0.676906753,0.079,0.08,1
Abraxas1,-0.590933437,0.127,0.13,1
Abraxas2,-0.099687312,0.313,0.259,1
Abt1,-0.344728205,0.02,0.023,1
Abtb1,-0.526885985,0.11,0.112,1
Abtb2,-0.023395863,0.02,0.018,1
Acaa1a,-1.143220298,0.209,0.341,2.3113E-10
Acaa1b,-3.056960553,0,0.014,1
Acaa2,0.787514032,0.085,0.042,0.149140351
Acaca,0.466519187,0.884,0.776,1.70747E-17
Acacb,-0.576202399,0.023,0.023,1
Acad10,-0.18990097,0.324,0.31,1
Acad11,0.027722969,0.349,0.283,1
Acad12,-0.128424716,0.098,0.089,1
Acad8,0.072243452,0.205,0.15,1
Acad9,-0.475973503,0.13,0.138,1
Acadl,-0.56880367,0.023,0.023,1
Acadm,-0.133958823,0.204,0.175,1
Acads,1.473529781,0.042,0.014,0.024262533
Acadsb,0.656635118,0.607,0.407,2.33891E-17
Acadvl,1.020412791,0.225,0.103,3.14886E-12
Acan,0.119463927,0.007,0.005,1
Acap1,-0.249562259,0,0.001,1
Acap2,-0.374499399,0.874,0.899,4.16503E-11
Acap3,-0.05761098,0.317,0.272,1
Acat1,-0.537127322,0.638,0.726,1.65317E-14
Acat2,-0.6772624,0.168,0.212,1
Acat3,1.531346435,0.057,0.015,3.14202E-06
Acbd3,0.155399722,0.438,0.348,1
Acbd4,0.110836277,0.223,0.168,1
Acbd5,0.433815096,0.53,0.385,2.83838E-05
Acbd6,0.21993992,0.84,0.786,0.731243539
Acbd7,3.134317064,0.004,0,1
Accs,2.410013928,0.052,0.007,1.10105E-12
Accsl,1.195784355,0.006,0.003,1
Acd,-0.176533082,0.116,0.107,1
Ace,0.239777376,0.013,0.01,1
Ace2,0,0,0,1
Ace3,0,0,0,1
Acer1,-0.212316001,0.001,0.002,1
Acer2,-0.01188843,0.02,0.017,1
Acer3,0.096631922,0.629,0.587,1
Ache,-1.623335658,0.034,0.077,0.921393847
Acin1,-0.033626162,0.791,0.76,1
Ackr1,1.789561262,0.089,0.018,5.34214E-17
Ackr2,-0.242251543,0.003,0.004,1
Ackr3,2.986094055,0.004,0.001,1
Ackr4,-1.941705026,0.154,0.352,9.54625E-25
Acly,0.326803179,0.269,0.182,0.164921157
Acmsd,-2.906454037,0.018,0.08,0.000102659
Acnat1,1.578376693,0.007,0.003,1
Acnat2,0,0,0,1
Aco1,0.297379003,0.239,0.168,1
Aco2,0.028211528,0.665,0.624,1
Acod1,0.726278153,0.001,0.001,1
Acot1,2.004901332,0.008,0.002,1
Acot10,-1.925502991,0,0.007,1
Acot11,1.012786506,0.044,0.015,0.041995246
Acot12,0.965498216,0.045,0.018,0.475865811
Acot13,-0.838348538,0.198,0.269,0.092422315
Acot2,0.438045194,0.018,0.009,1
Acot3,-0.386567442,0.001,0.002,1
Acot4,0.887138191,0.02,0.007,1
Acot5,-1.219400221,0,0.003,1
Acot6,0.579427315,0.031,0.014,1
Acot7,0.57435344,0.72,0.555,3.24399E-12
Acot8,-0.257207949,0.192,0.188,1
Acot9,0.179065794,0.199,0.141,1
Acox1,0.143339282,0.566,0.463,1
Acox2,-1.642061771,0.042,0.083,1
Acox3,0.744276399,0.197,0.104,3.18389E-06
Acoxl,-0.644690109,0.02,0.019,1
Acp1,-1.29247279,0.656,0.877,1.06235E-91
Acp2,-0.50916734,0.151,0.17,1
Acp4,1.208363247,0.003,0.001,1
Acp5,1.31304942,0.007,0.001,1
Acp6,-0.654014995,0.156,0.192,1
Acp7,0.333924742,0.057,0.029,1
Acpp,-0.451410333,0.011,0.012,1
Acr,0.874161285,0.112,0.057,0.01200807
Acrbp,1.083024238,0.205,0.09,1.44036E-12
Acrv1,-2.330307501,0.001,0.011,1
Acsbg1,0.431343824,0.018,0.009,1
Acsbg2,2.65183388,0.024,0.003,0.000261797
Acsf2,-0.997027024,0.007,0.008,1
Acsf3,0.598023516,0.117,0.062,0.028063581
Acsl1,0.353584326,0.636,0.532,0.327188509
Acsl3,-1.013418745,0.174,0.251,0.005505285
Acsl4,0.823122291,0.621,0.399,4.9733E-24
Acsl5,0.99866156,0.291,0.16,3.20211E-10
Acsl6,0.914503919,0.762,0.531,1.77995E-40
Acsm1,2.575235242,0.001,0,1
Acsm2,2.605084326,0.001,0,1
Acsm3,-1.899989434,0.003,0.011,1
Acsm4,-1.277944429,0,0.003,1
Acsm5,0,0,0,1
Acss1,-0.181721682,0.17,0.176,1
Acss2,-0.184844609,0.636,0.677,1
Acss2os,-2.28904962,0.052,0.134,5.59917E-06
Acss3,-0.569052122,0.017,0.017,1
Acta1,-0.430800688,0.01,0.018,1
Acta2,-2.137965334,0,0.007,1
Actb,-0.267203131,0.438,0.417,1
Actbl2,0,0,0,1
Actc1,0,0,0,1
Acte1,-0.438304764,0.003,0.003,1
Actg1,-0.224417537,0.199,0.207,1
Actg2,-0.261362333,0.02,0.018,1
Actl10,1.072508745,0,0.001,1
Actl11,0,0,0,1
Actl6a,-0.056842022,0.315,0.287,1
Actl6b,-0.214692499,0.386,0.374,1
Actl7a,-0.687144529,0,0.002,1
Actl7b,0,0,0,1
Actl9,1.53276029,0.001,0.001,1
Actn1,1.14278961,0.791,0.499,8.46155E-59
Actn2,-0.301392753,0.215,0.235,1
Actn3,0.871759181,0.013,0.005,1
Actn4,0.154771801,0.601,0.507,1
Actr10,0.343470545,0.488,0.355,0.001876544
Actr1a,0.216333016,0.577,0.454,0.524438737
Actr1b,0.132639227,0.581,0.489,1
Actr2,0.133579414,0.774,0.717,1
Actr3,0.137686109,0.61,0.505,1
Actr3b,-0.258063664,0.693,0.745,0.002399172
Actr5,-0.285278214,0.14,0.115,1
Actr6,0.198050718,0.168,0.116,1
Actr8,-0.091581226,0.276,0.245,1
Actrt1,0,0,0,1
Actrt2,0,0,0,1
Actrt3,-1.186722758,0.006,0.012,1
Acvr1,0.997396011,0.793,0.582,5.37462E-38
Acvr1b,0.355249833,0.372,0.264,0.051693552
Acvr1c,2.80870342,0.403,0.087,3.46849E-96
Acvr2a,-0.014651039,0.419,0.399,1
Acvr2b,0.81805957,0.146,0.069,8.70668E-06
Acvrl1,-0.031688079,0.006,0.006,1
Acy1,0.885712245,0.021,0.012,1
Acy3,0,0,0,1
Acyp1,-0.76023227,0.068,0.081,1
Acyp2,0.269134434,0.815,0.744,0.015324933
Ada,-2.179030602,0.001,0.014,1
Adad1,2.426101076,0.001,0,1
Adad2,1.748060681,0.001,0.001,1
Adal,0.362155864,0.252,0.164,0.039964557
Adam10,0.711742333,0.752,0.588,5.12398E-18
Adam11,-0.386072891,0.238,0.275,1
Adam12,0.272895816,0.069,0.054,1
Adam15,0.294092197,0.413,0.313,1
Adam17,0.720072516,0.331,0.185,1.59869E-10
Adam18,-0.952458221,0.249,0.381,3.11399E-10
Adam19,1.245886258,0.547,0.316,6.70502E-33
Adam1a,0.532304275,0.037,0.021,1
Adam1b,-0.734512535,0.003,0.008,1
Adam2,1.730426911,0.112,0.042,1.2615E-08
Adam20,0,0,0,1
Adam21,0.423071787,0.051,0.029,1
Adam22,0.66748675,0.984,0.949,1.59377E-60
Adam23,0.122254523,0.97,0.944,1
Adam24,3.197735349,0.003,0,1
Adam25,0,0,0,1
Adam26a,0,0,0,1
Adam26b,0,0,0,1
Adam28,-1.164209211,0.027,0.043,1
Adam29,0,0,0,1
Adam3,1.96181525,0.02,0.004,0.085425842
Adam30,0,0,0,1
Adam32,1.405836509,0.362,0.161,3.17027E-29
Adam33,1.698263759,0.023,0.009,1
Adam34,-1.241633523,0,0.003,1
Adam39,0,0,0,1
Adam4,0.740789118,0.041,0.019,1
Adam5,1.833866988,0.044,0.01,7.57695E-06
Adam6a,0,0,0,1
Adam6b,0,0,0,1
Adam7,-3.548364512,0.004,0.049,0.001263407
Adam8,3.095699249,0.163,0.018,3.15661E-54
Adam9,1.061105494,0.588,0.373,3.90276E-28
Adamdec1,-1.71727973,0.003,0.015,1
Adamts1,1.054267002,0.109,0.05,0.000191398
Adamts10,0.425728685,0.236,0.182,1
Adamts12,0.671322189,0.004,0.005,1
Adamts13,-0.612187327,0.007,0.007,1
Adamts14,1.885959611,0.008,0.002,1
Adamts15,0.705087748,0,0.001,1
Adamts16,2.031213613,0.016,0.002,0.036517616
Adamts17,-0.589908802,0.304,0.386,0.01571792
Adamts18,-0.617748384,0.274,0.374,0.002360327
Adamts19,0.072264078,0.011,0.01,1
Adamts2,-1.54615636,0.19,0.366,7.78177E-18
Adamts20,-0.518849657,0.303,0.346,1
Adamts3,5.54853424,0.272,0.009,2.3873E-141
Adamts4,4.299290073,0.062,0.002,1.53714E-29
Adamts5,0.963373193,0.024,0.009,1
Adamts6,1.784301091,0.216,0.061,1.7981E-32
Adamts7,0.667981005,0.006,0.003,1
Adamts8,-0.159210911,0.01,0.016,1
Adamts9,2.339574838,0.048,0.009,2.00022E-08
Adamtsl1,0.897991241,0.167,0.088,6.43413E-05
Adamtsl2,-0.162021769,0.004,0.007,1
Adamtsl3,0.902410937,0.035,0.016,1
Adamtsl4,-1.11903368,0.074,0.103,1
Adamtsl5,0.889046187,0.078,0.037,0.144517526
Adap1,-0.73572961,0.642,0.747,1.41816E-24
Adap2,0.537685377,0.001,0.001,1
Adap2os,0.845331948,0.017,0.006,1
Adar,0.422226135,0.748,0.619,2.54111E-08
Adarb1,0.777597161,0.793,0.631,3.16552E-28
Adarb2,0.622432062,0.083,0.05,1
Adat1,0.835367013,0.39,0.209,1.79795E-16
Adat2,-0.044858244,0.05,0.03,1
Adck1,0.541380308,0.644,0.473,1.14932E-09
Adck2,0.357627014,0.112,0.068,1
Adck5,0.385437057,0.255,0.163,0.015500476
Adcy1,-0.466725934,0.734,0.767,1.26375E-10
Adcy10,-1.237093424,0.205,0.301,6.93689E-06
Adcy2,0.620618789,0.976,0.963,4.10188E-22
Adcy3,0.213219833,0.454,0.378,1
Adcy4,4.813984035,0.018,0,2.21954E-08
Adcy5,0.004322948,0.441,0.401,1
Adcy6,0.961130921,0.218,0.104,1.94497E-10
Adcy7,0.731447973,0.033,0.011,1
Adcy8,-2.337946837,0.167,0.52,1.88316E-64
Adcy9,-0.003923489,0.826,0.836,1
Adcyap1,1.1841465,0.29,0.135,5.02145E-18
Adcyap1r1,0.764342259,0.003,0.003,1
Add1,0.31198794,0.762,0.697,0.036787713
Add2,0.923273434,0.975,0.888,3.30093E-94
Add3,-0.814444668,0.382,0.512,4.61392E-12
Adgb,0.821305868,0.023,0.012,1
Adgra1,0.044480463,0.818,0.823,1
Adgra2,2.062792032,0.239,0.056,8.07815E-45
Adgra3,1.670946324,0.083,0.025,1.31622E-08
Adgrb1,-0.073120466,0.851,0.841,1
Adgrb2,0.711533422,0.682,0.452,7.76875E-20
Adgrb3,-0.193356663,1,1,1.27447E-17
Adgrd1,-0.983323847,0.083,0.17,0.000132486
Adgre1,2.634475938,0.013,0.003,1
Adgre4,0.695373355,0.006,0.003,1
Adgre5,0.733080836,0.123,0.064,0.007768818
Adgrf1,-0.51418729,0.001,0.003,1
Adgrf2,1.683846784,0.207,0.062,1.40258E-27
Adgrf3,-0.937298255,0,0.003,1
Adgrf4,1.31118039,0.11,0.038,7.82562E-10
Adgrf5,0.593544721,0.004,0.004,1
Adgrg1,1.611898285,0.13,0.035,4.22873E-18
Adgrg2,2.286952765,0.023,0.004,0.004260123
Adgrg3,-0.81824856,0.038,0.057,1
Adgrg4,-0.064653805,0.01,0.006,1
Adgrg5,0,0,0,1
Adgrg6,1.621590891,0.092,0.027,2.54971E-10
Adgrg7,-0.511737438,0.001,0.004,1
Adgrl1,0.254259373,0.617,0.502,1
Adgrl2,-0.305924437,0.802,0.832,1.30169E-05
Adgrl3,-0.465161505,0.996,1,1.27887E-71
Adgrl4,-0.832550665,0.003,0.005,1
Adgrv1,-1.632999349,0.031,0.073,0.872097147
Adh1,2.360643378,0.001,0,1
Adh4,0,0,0,1
Adh5,-0.673156707,0.092,0.11,1
Adh6a,0,0,0,1
Adh6b,0,0,0,1
Adh7,0,0,0,1
Adhfe1,1.068947713,0.051,0.025,1
Adi1,0.645687082,0.074,0.035,0.198510421
Adig,2.38681706,0.006,0.001,1
Adipoq,0,0,0,1
Adipor1,0.354030917,0.246,0.169,0.604783004
Adipor2,-0.407004345,0.276,0.281,1
Adk,0.860583183,0.82,0.649,2.05237E-34
Adm,0,0,0,1
Adm2,3.568313944,0.003,0,1
Adnp,0.981432094,0.673,0.411,7.6654E-39
Adnp2,0.584533411,0.298,0.177,2.31788E-06
Ado,-0.464153538,0.02,0.017,1
Adora1,1.240585357,0.492,0.227,5.12863E-39
Adora2a,0.780529171,0.001,0.001,1
Adora2b,1.404938412,0.007,0.003,1
Adora3,0.01663382,0,0.001,1
Adpgk,0.759636535,0.409,0.226,1.30835E-15
Adprh,0.05462813,0.059,0.048,1
Adprhl1,0.853286106,0.006,0.004,1
Adprhl2,-0.367703537,0.165,0.182,1
Adprm,0.386780504,0.266,0.145,2.82972E-07
Adra1a,0.628743595,0.702,0.658,0.01995403
Adra1b,1.444074317,0.519,0.267,1.13247E-38
Adra1d,-2.118551344,0.006,0.026,1
Adra2a,2.989549337,0.004,0,1
Adra2b,0,0,0,1
Adra2c,-0.512162916,0.001,0.004,1
Adrb1,-3.083882563,0.141,0.575,1.07809E-96
Adrb2,0.579016115,0,0.001,1
Adrb3,2.50302406,0.033,0.005,5.39658E-06
Adrm1,0.425575908,0.117,0.067,0.487818349
Adsl,-0.64864126,0.218,0.248,1
Adss,0.714964172,0.627,0.423,8.9956E-18
Adssl1,-1.462077031,0.03,0.051,1
Adtrp,-2.619169879,0,0.011,1
Aebp1,2.416527108,0.003,0,1
Aebp2,0.841020534,0.546,0.344,2.20503E-18
Aen,0.146594991,0.047,0.037,1
Aes,0,0,0,1
AF067061,0,0,0,1
AF067063,0,0,0,1
AF366264,0.345442645,0,0.001,1
AF529169,0,0,0,1
Afap1,1.566872638,0.552,0.235,3.92617E-60
Afap1l1,-0.386656523,0.028,0.026,1
Afap1l2,1.142725412,0.027,0.009,1
Afdn,-0.136128756,0.908,0.913,1
Aff1,2.823823882,0.659,0.134,1.2677E-197
Aff2,0.723013201,0.812,0.66,1.32098E-24
Aff3,-0.884896093,0.922,0.977,1.8585E-115
Aff4,0.79724043,0.911,0.769,4.09818E-58
Afg1l,0.38855419,0.646,0.519,0.001773005
Afg3l1,0.961952653,0.502,0.267,2.22447E-27
Afg3l2,0.636066288,0.629,0.434,9.4089E-15
Afm,0.818329785,0.004,0.003,1
Afmid,1.364081757,0.076,0.023,2.08219E-07
Afp,0,0,0,1
Aftph,0.908303778,0.758,0.53,6.93983E-37
Aga,-0.203209764,0.038,0.034,1
Agap1,1.613970558,0.982,0.828,3.2269E-186
Agap2,-0.408625051,0.463,0.468,1
Agap3,0.553911539,0.658,0.488,2.68998E-12
Agbl1,-0.61532227,0.117,0.148,1
Agbl2,1.076679515,0.014,0.004,1
Agbl3,1.428706667,0.185,0.064,1.40538E-19
Agbl4,-0.249243385,0.99,0.994,2.0136E-18
Agbl5,-0.21293283,0.127,0.116,1
Ager,2.75674191,0.008,0.001,1
Agfg1,2.160029002,0.893,0.527,3.1454E-175
Agfg2,-0.265316616,0.355,0.364,1
Aggf1,0.334834596,0.364,0.251,0.014996023
Agk,-0.034763914,0.566,0.519,1
Agl,1.500796457,0.467,0.184,2.46866E-51
Agmat,-1.273210326,0.001,0.004,1
Agmo,-0.120654075,0.001,0.003,1
Ago1,0.044940625,0.413,0.348,1
Ago2,0.29941574,0.518,0.383,0.018666682
Ago3,0.540862084,0.905,0.848,3.70643E-21
Ago4,0.454754363,0.376,0.241,1.32987E-05
Agpat1,-0.553084066,0.061,0.075,1
Agpat2,-0.768979526,0.004,0.006,1
Agpat3,0.437356085,0.566,0.394,7.27793E-07
Agpat4,0.623981354,0.644,0.455,3.57099E-12
Agpat5,-0.012388836,0.453,0.392,1
Agps,0.789785312,0.625,0.394,4.84299E-23
Agr2,-1.478684396,0.004,0.01,1
Agr3,-0.244047728,0.018,0.018,1
Agrn,-0.109623998,0.431,0.411,1
Agrp,-1.530860933,0.447,0.7,1.29848E-60
Agt,2.721102424,0.003,0,1
Agtpbp1,0.814852373,0.922,0.812,5.56855E-49
Agtr1a,-3.536120931,0.007,0.057,0.000399646
Agtr1b,-2.202051743,0.014,0.046,1
Agtr2,0.269224126,0.004,0.004,1
Agtrap,2.164353094,0.03,0.005,4.51579E-05
Agxt,3.222939902,0.006,0,1
Agxt2,-0.086244817,0.006,0.004,1
Ahctf1,0.098978685,0.636,0.539,1
Ahcy,1.561735428,0.05,0.013,1.4535E-05
Ahcyl1,-0.250268821,0.713,0.742,1
Ahcyl2,0.807111466,0.941,0.858,1.68287E-65
Ahdc1,1.010947529,0.519,0.288,3.72326E-27
Ahi1,-1.691969011,0.963,0.999,3.9358E-297
Ahnak,3.911050572,0.038,0.003,1.20013E-12
Ahnak2,2.121924957,0.151,0.032,1.59442E-29
Ahr,-1.016536604,0.184,0.278,0.000116305
Ahrr,0.277983812,0.054,0.037,1
Ahsa1,-0.053076355,0.199,0.183,1
Ahsa2,0.575633606,0.263,0.162,0.000282999
Ahsg,2.624053035,0.001,0,1
AI115009,-0.194170231,0.007,0.009,1
AI182371,2.356892317,0.014,0.002,0.199982404
AI197445,2.77592604,0.03,0.004,1.37327E-05
AI314180,0,0,0,1
AI314278,0.180710417,0.003,0.002,1
AI413582,0.267692348,0.089,0.062,1
AI427809,0,0,0,1
AI429214,-0.201172811,0.008,0.013,1
AI463229,1.33661705,0.001,0.001,1
AI464131,0,0,0,1
AI467606,3.191482805,0.001,0,1
AI480526,-0.275094253,0.219,0.194,1
AI481877,0,0,0,1
AI504432,1.221411652,0.051,0.021,0.467836133
AI506816,1.605366933,0.008,0.002,1
AI507597,0,0,0,1
AI593442,-1.210847644,0.178,0.28,1.91729E-06
AI597479,-0.44956565,0.115,0.114,1
AI606181,0,0,0,1
AI606473,0,0,0,1
AI646519,0,0,0,1
AI661453,0.518252104,0,0.001,1
AI662270,-3.603707425,0.001,0.028,0.489725116
AI837181,-0.572316228,0.018,0.024,1
AI838599,0.245325295,0,0.001,1
AI839979,0.850216621,0.004,0.003,1
AI847159,-0.58663961,0.01,0.012,1
AI849053,-0.693185257,0.017,0.022,1
AI854703,-0.984141169,0.034,0.055,1
AI987944,-0.232196252,0.031,0.025,1
Aicda,0,0,0,1
Aida,0.964130242,0.348,0.172,3.09489E-18
Aif1,0.501020286,0.013,0.007,1
Aif1l,0,0,0,1
Aifm1,-0.490832941,0.424,0.478,0.050301992
Aifm2,1.150690364,0.113,0.042,1.68566E-08
Aifm3,-0.653421638,0.505,0.664,2.51229E-16
Aig1,-0.043781809,0.868,0.862,1
Aim2,-1.052606468,0.146,0.203,0.469495115
Aimp1,-0.414147993,0.344,0.371,1
Aimp2,-0.563336315,0.033,0.04,1
Aip,0.672730657,0.088,0.05,1
Aipl1,0,0,0,1
Aire,0.459051279,0.001,0.002,1
Airn,1.728290313,0.781,0.651,1.08577E-36
Ajap1,0.11355634,0.413,0.396,1
Ajm1,-1.718765594,0.02,0.047,1
Ajuba,1.241564298,0,0.001,1
Ak1,0.295690987,0.099,0.072,1
AK157302,1.403028946,0.004,0.001,1
Ak2,0.766474959,0.402,0.222,3.30198E-15
Ak3,-0.119347725,0.184,0.17,1
Ak4,0.262037237,0.081,0.064,1
Ak5,0.271441236,0.553,0.534,1
Ak6,-0.219535031,0.232,0.202,1
Ak7,1.278834185,0.103,0.041,3.00219E-06
Ak8,1.378509277,0.137,0.055,1.42195E-09
Ak9,0.561749162,0.079,0.043,1
Akain1,2.273490365,0.33,0.091,6.67698E-56
Akap1,0.553598415,0.277,0.172,0.000242669
Akap10,0.627862317,0.693,0.506,9.73691E-15
Akap11,0.260038853,0.761,0.691,1
Akap12,0.57794556,0.423,0.291,1.29925E-05
Akap13,1.412496262,0.873,0.618,8.8337E-99
Akap14,-1.889087918,0.031,0.087,0.007320595
Akap17b,0.160506483,0.263,0.208,1
Akap2,0,0,0,1
Akap3,0.377859133,0.01,0.009,1
Akap4,0,0,0,1
Akap5,-0.398483813,0.037,0.054,1
Akap6,1.37578123,0.993,0.986,1.4977E-188
Akap7,-0.381635018,0.528,0.567,0.221282847
Akap8,-0.003880074,0.593,0.538,1
Akap8l,-0.489089357,0.915,0.958,4.35306E-36
Akap9,0.413809078,0.802,0.694,3.06831E-09
Akip1,0.990220683,0.023,0.01,1
Akirin1,0.681355264,0.362,0.216,1.14994E-09
Akirin2,0.50278429,0.495,0.325,5.51019E-09
Akna,4.822854167,0.016,0,1.23667E-06
Aknad1,2.704537269,0.008,0.001,1
Aknaos,3.543097759,0.006,0,1
Akp3,0,0,0,1
Akr1a1,0.759571543,0.423,0.22,1.10885E-19
Akr1b10,0.419561085,0.048,0.034,1
Akr1b3,-1.210449313,0.057,0.103,1
Akr1b7,2.228176308,0.001,0,1
Akr1b8,0.548354744,0.013,0.008,1
Akr1c12,0,0,0,1
Akr1c13,0,0,0,1
Akr1c14,3.343654738,0.004,0,1
Akr1c18,0,0,0,1
Akr1c19,0,0,0,1
Akr1c20,0,0,0,1
Akr1c21,-0.042711156,0.004,0.007,1
Akr1c6,1.13275778,0.003,0.001,1
Akr1cl,1.934328479,0.003,0.002,1
Akr1d1,-1.917623794,0.001,0.008,1
Akr1e1,-0.467872522,0.139,0.148,1
Akr7a5,0.491654259,0.059,0.048,1
Akt1,1.172135386,0.207,0.09,5.2931E-13
Akt1s1,0.915671571,0.119,0.055,0.00010403
Akt2,1.221187091,0.441,0.19,8.17021E-37
Akt3,-0.273960392,0.945,0.967,1.15738E-11
Aktip,0.480902675,0.414,0.275,1.33839E-05
AL513352.1,0,0,0,1
AL583891.1,0,0,0,1
AL589670.1,0,0,0,1
AL589670.3,0,0,0,1
AL589670.4,0,0,0,1
AL589670.5,0,0,0,1
AL589692.1,0,0,0,1
AL590144.1,0,0,0,1
AL590144.2,0,0,0,1
AL590144.3,0,0,0,1
AL591946.1,0,0,0,1
AL591952.1,0,0,0,1
AL591952.3,0,0,0,1
AL592169.1,0,0,0,1
AL592187.3,0,0,0,1
