X,avg_log2FC,pct.1,pct.2,p_val_adj
Tmem52,3.721681824,0.005,0.001,1
Ankrd65,3.714268547,0.005,0,1
Parp14,3.713910232,0.048,0.009,3.12239E-05
Ebf1,3.711047058,0.048,0.01,0.000121049
Sgo1,3.7072794,0.003,0.001,1
Vwa5a,3.703736395,0.013,0.003,1
Bcas1os2,3.701788866,0.005,0,1
Fgfrl1,3.700878408,0.003,0.001,1
Cyp2c54,3.699319385,0.003,0,1
Sult6b1,3.698320512,0.008,0.001,1
Sim1,3.695594273,0.005,0.001,1
Tgif1,3.695449779,0.02,0.005,1
Prl3c1,3.689803789,0.003,0.001,1
Slc6a1,3.687938131,0.008,0.001,1
Hpgd,3.680655065,0.01,0.004,1
Olfr1384,3.679717038,0.003,0,1
Tcn2,3.679504208,0.008,0.002,1
Card14,3.664764389,0.005,0.001,1
Cdhr4,3.664208043,0.003,0.001,1
Atf5,3.663432306,0.045,0.007,5.46323E-07
Nr1i2,3.656847028,0.008,0.001,1
Lpar2,3.654879855,0.01,0.003,1
Bdkrb2,3.653455028,0.095,0.013,1.10201E-20
Mobp,3.648972038,0.01,0.001,1
Dock5,3.637284968,0.013,0.006,1
Clec4a1,3.630581264,0.008,0.002,1
Col27a1,3.627805094,0.003,0.002,1
Atf3,3.617814981,0.098,0.023,1.28207E-11
Cdk15,3.616654698,0.04,0.004,2.10029E-08
Cyp27a1,3.605608266,0.013,0.001,1
Rhoc,3.59743545,0.04,0.007,2.16698E-05
Krtap28-10,3.596068362,0.003,0,1
Ppm1j,3.59056458,0.045,0.007,5.66687E-07
Anln,3.584688339,0.103,0.017,1.15442E-18
Mab21l3,3.579390377,0.005,0.001,1
H2-K1,3.578836334,0.005,0.001,1
Slamf8,3.578691576,0.005,0.001,1
Serpinf2,3.572085883,0.005,0.001,1
Htr5b,3.564925712,0.008,0.001,1
Eya1,3.556433946,0.005,0.003,1
Zfp503,3.554714304,0.003,0,1
Mafb,3.551813464,0.008,0.002,1
Ptx3,3.549441275,0.008,0.001,1
Zp3,3.548098237,0.015,0.002,0.635494637
Perm1,3.542226479,0.01,0.002,1
Apobec3,3.535180865,0.013,0.005,1
Lpar1,3.524296155,0.05,0.009,6.236E-07
Atp1a2,3.520740594,0.063,0.014,8.88884E-07
Accs,3.519562074,0.023,0.007,1
Fbxw19,3.519271443,0.005,0,1
Casp3,3.514866716,0.312,0.075,2.08006E-49
Vmn1r230,3.510659461,0.005,0.001,1
Retnlb,3.492246193,0.005,0.001,1
Adora2a,3.492221443,0.003,0.001,1
Phgdh,3.491462763,0.015,0.002,0.637114798
H2-Q4,3.487680516,0.003,0,1
Il1a,3.482132819,0.005,0,1
Chrdl1,3.479006529,0.005,0.001,1
Nmur2,3.478151756,0.06,0.009,1.73033E-10
Stat1,3.475894245,0.41,0.116,2.73076E-60
Dnmt3l,3.474954005,0.023,0.004,0.105101083
Egfros,3.462567001,0.005,0.001,1
Cdc14a,3.462446149,0.013,0.004,1
Wdr63,3.458729407,0.025,0.003,0.000851047
Cdkn2a,3.45737256,0.005,0.001,1
Itpr2,3.451423694,0.038,0.01,0.292664922
Pltp,3.450267115,0.03,0.005,0.005048503
Faiml,3.443860749,0.005,0.001,1
Slc22a29,3.43652858,0.003,0,1
Olfr734,3.43370446,0.008,0.001,1
F11r,3.431123495,0.008,0.006,1
Zbtb7b,3.424692463,0.013,0.003,1
Cdca3,3.424534392,0.005,0.001,1
Itga9,3.420430981,0.309,0.063,4.32914E-57
Hist1h1d,3.41232768,0.01,0.002,1
Crocc2,3.412161915,0.01,0.003,1
Olfr164,3.403532437,0.005,0,1
Hapln3,3.394631369,0.005,0.001,1
Slfn9,3.390678473,0.005,0.002,1
Scn7a,3.389156467,0.035,0.01,0.888800014
Col6a2,3.384697584,0.078,0.017,2.66021E-09
Iqgap3,3.384377002,0.003,0.001,1
mt-Nd6,3.384324155,0.005,0.002,1
Myl2,3.383992477,0.003,0.001,1
Cyp2c55,3.383852164,0.008,0.001,1
Pyroxd2,3.372077958,0.018,0.004,1
Kcnj10,3.368655734,0.005,0.001,1
Ube2c,3.363053391,0.008,0.002,1
Calcrl,3.36185844,0.033,0.006,0.00312201
Vipr2,3.360063606,0.008,0.003,1
Mtnr1a,3.356788909,0.003,0,1
Erfe,3.349876007,0.003,0.001,1
Gstk1,3.347469437,0.02,0.004,1
Dlgap5,3.340905151,0.005,0,1
Cdh19,3.334892759,0.07,0.011,5.50121E-12
Albfm1,3.334508373,0.005,0.002,1
Zc3h12d,3.332798354,0.013,0.003,1
Parp4,3.330594469,0.07,0.015,4.07177E-08
Col3a1,3.32389335,0.003,0.001,1
Pdlim5,3.315820004,0.013,0.005,1
Ccn4,3.314331561,0.025,0.004,0.06968621
Skint8,3.304787506,0.038,0.008,0.010471036
Chil4,3.301086315,0.008,0.001,1
Kcnj16,3.297136985,0.005,0.001,1
Rcsd1,3.293495184,0.015,0.008,1
Vmn2r4,3.291444226,0.008,0.003,1
Calb1,3.290227916,0.003,0.001,1
Htr1d,3.283665357,0.008,0.001,1
F3,3.282710145,0.018,0.009,1
Tlcd2,3.279267933,0.01,0.002,1
Lum,3.276638171,0.038,0.012,1
Mndal,3.270037521,0.01,0.002,1
Eva1b,3.26533296,0.003,0.001,1
Susd3,3.25144287,0.008,0.004,1
Urah,3.246643397,0.003,0,1
C1qtnf9,3.244886122,0.003,0,1
Mipepos,3.243379161,0.003,0,1
Tnip2,3.243100988,0.095,0.02,6.70612E-13
Folr1,3.234511425,0.005,0,1
Spsb2,3.23400147,0.023,0.005,1
C78283,3.231264128,0.003,0.002,1
Mfap4,3.230408814,0.005,0.001,1
Cccd201,3.228181554,0.005,0.001,1
Synb,3.227917686,0.003,0.001,1
Col18a1,3.223171359,0.043,0.01,0.002866059
Stbd1,3.222743908,0.013,0.003,1
Fam107b,3.221960755,0.018,0.004,1
Ager,3.218266312,0.005,0.001,1
Olfr1280,3.212258859,0.005,0.001,1
Apbb1ip,3.205465678,0.018,0.012,1
Mapk13,3.194469384,0.005,0.001,1
Frem2,3.192464599,0.01,0.003,1
Ctsc,3.192380715,0.013,0.006,1
Nme8,3.188482603,0.116,0.02,2.45168E-20
Trim5,3.185677353,0.003,0.001,1
Ccdc80,3.178595232,0.008,0.002,1
Flnc,3.174400519,0.02,0.003,0.044411069
Glra1,3.172443898,0.078,0.02,3.74508E-07
Fermt3,3.172091253,0.03,0.01,1
Thsd7a,3.171877458,0.317,0.092,1.11103E-40
Pate6,3.164530175,0.008,0.003,1
S100a16,3.162443807,0.005,0.001,1
Nanos2,3.160783196,0.01,0.003,1
Sox13,3.159408519,0.003,0.001,1
Nrap,3.157624134,0.025,0.007,1
Plet1os,3.1548829,0.013,0.005,1
Rprm,3.151711929,0.008,0.002,1
Avpr1a,3.149553294,0.003,0.001,1
Tent5c,3.148810806,0.003,0.001,1
Rgcc,3.141618431,0.048,0.012,0.002818829
Tnfrsf13b,3.14038404,0.005,0.003,1
Rnf122,3.136589787,0.02,0.004,1
Ly86,3.136558126,0.018,0.018,1
Slc1a3,3.136229757,0.008,0.006,1
Sorbs3,3.129077936,0.013,0.003,1
Olfr920,3.124958249,0.003,0.001,1
Krt9,3.121332877,0.003,0.001,1
Defb40,3.121160742,0.01,0.001,1
Frk,3.119819807,0.005,0.005,1
Klf2,3.108902218,0.005,0.001,1
Cftr,3.104306599,0.055,0.013,3.80358E-05
Slc7a3,3.103161589,0.058,0.018,0.00804327
Lrcol1,3.101086291,0.003,0.002,1
S1pr2,3.097850762,0.005,0.002,1
Lpin3,3.086984783,0.005,0.002,1
Anxa2,3.086078552,0.015,0.003,1
Rbmx2,3.080284242,0.018,0.005,1
Cenpa,3.079715598,0.093,0.02,9.57328E-12
Tecta,3.076696204,0.02,0.005,1
Zfp521,3.07592217,0.033,0.004,1.58791E-05
B2m,3.075857671,0.06,0.019,0.006140659
Bst2,3.068053143,0.005,0.001,1
Rassf9,3.067778704,0.003,0.001,1
Capn13,3.065988773,0.005,0.002,1
Gja10,3.065719561,0.008,0.003,1
Gpr141b,3.064712415,0.005,0.001,1
Slamf6,3.059603815,0.005,0.001,1
Nmi,3.059399479,0.04,0.009,0.010729383
Cst12,3.058249051,0.003,0.001,1
Olr1,3.05095539,0.003,0.001,1
Bdh2,3.047976737,0.005,0.002,1
Cyp2b10,3.047300367,0.003,0.001,1
Spink4,3.046587075,0.003,0.001,1
Ets1,3.037886185,0.005,0.002,1
Atp1a4,3.036298224,0.101,0.024,1.4386E-11
Tmigd3,3.036130846,0.013,0.007,1
Tnfsf10,3.034939476,0.005,0.001,1
Parvg,3.029863218,0.003,0,1
Stra6,3.027035905,0.013,0.001,1
Xkr7,3.026421446,0.013,0.004,1
Trem3,3.023886318,0.013,0.002,1
Axl,3.022459683,0.005,0.002,1
Ifit1,3.019318509,0.073,0.021,5.86758E-05
Pou4f1,3.018276238,0.005,0.001,1
Tgm5,3.008851881,0.008,0.003,1
Ifi27,3.00850032,0.229,0.069,2.07016E-24
Rho,3.007318097,0.008,0.001,1
Tbx2,3.001110768,0.005,0.001,1
Vmn1r43,3.000548575,0.003,0,1
Cnga2,2.999557333,0.003,0.002,1
Mex3d,2.998879696,0.018,0.007,1
Runx3,2.997683218,0.005,0.001,1
Gzmc,2.996640338,0.005,0.001,1
Pkd1l1,2.994822639,0.003,0.001,1
Olfr538,2.992444992,0.003,0.001,1
Plk5,2.991703434,0.005,0.001,1
Adam3,2.990781522,0.015,0.004,1
Slc22a21,2.990208359,0.003,0.006,1
Trbc1,2.986579311,0.003,0.001,1
Arl5c,2.985915462,0.018,0.005,1
Phlda3,2.977782686,0.02,0.008,1
Slc22a2,2.97733241,0.005,0.002,1
Slc7a11,2.976422312,0.09,0.018,8.38662E-13
Casq1,2.976047211,0.236,0.066,5.68958E-28
Platr29,2.974870303,0.013,0.003,1
Otof,2.96984371,0.005,0.002,1
Gpr1,2.969366619,0.033,0.007,0.067316747
Rasal3,2.963601902,0.003,0.001,1
Ctrb1,2.96204104,0.005,0.001,1
Il2rg,2.958401014,0.008,0.002,1
Sox11,2.958179123,0.173,0.044,2.88631E-21
Mir142hg,2.956333153,0.01,0.009,1
Tspan32,2.955683193,0.008,0.001,1
Cd68,2.953091619,0.02,0.005,1
Plscr2,2.952171888,0.005,0.002,1
Galnt15,2.95017809,0.003,0.001,1
Ntsr2,2.949407676,0.023,0.009,1
Lrmda,2.948502986,0.083,0.071,1
Galr2,2.947159015,0.008,0.002,1
Zdhhc11,2.945774237,0.005,0.002,1
Slc19a3,2.943222655,0.013,0.007,1
Dppa2,2.942067549,0.01,0.004,1
Hoxa7,2.941300137,0.008,0.003,1
Arid5a,2.932576996,0.183,0.045,4.99996E-24
Olfr995,2.932253958,0.003,0.001,1
Fam107a,2.928197004,0.008,0.002,1
Bbc3,2.928109229,0.075,0.018,7.55424E-08
Hrh4,2.924387433,0.003,0.001,1
Myo1f,2.916175902,0.028,0.014,1
Mmrn1,2.915530809,0.003,0.001,1
E2f2,2.914229365,0.003,0.001,1
Bank1,2.912902345,0.01,0.008,1
Pon2,2.91196257,0.018,0.007,1
Fzd9,2.910345757,0.003,0.001,1
F10,2.909608188,0.005,0.003,1
Gas1,2.905503079,0.003,0.001,1
Vip,2.904298491,0.003,0.001,1
Ulbp1,2.900643904,0.015,0.005,1
Calhm1,2.891638372,0.003,0.001,1
Tlr4,2.888911837,0.035,0.012,1
Tspan2os,2.888006566,0.01,0.003,1
Lgals4,2.882465758,0.04,0.013,1
Hmcn1,2.876581172,0.04,0.018,1
Rasl10a,2.876057264,0.015,0.006,1
Ampd1,2.875563528,0.003,0.001,1
Slc25a34,2.87478481,0.013,0.004,1
Aqp4,2.873773725,0.008,0.002,1
Acot1,2.871568947,0.008,0.002,1
Hal,2.869037528,0.043,0.011,0.02998618
Rasgrp3,2.868434928,0.015,0.01,1
Trim30b,2.867610765,0.005,0.001,1
Rab11fip1,2.867609138,0.008,0.002,1
Cpne4,2.866928168,0.181,0.053,1.25321E-18
Camk2n2,2.865019992,0.045,0.012,0.015952692
Jun,2.86465253,0.281,0.081,1.99368E-33
Klhl1,2.862439636,0.857,0.486,5.2931E-132
Cdh15,2.859747092,0.003,0.002,1
Clca4b,2.858500799,0.003,0.002,1
Myo3b,2.857766689,0.173,0.046,2.01311E-20
Tfcp2l1,2.857208478,0.018,0.005,1
Cyth4,2.855550384,0.015,0.008,1
Steap3,2.853223867,0.01,0.004,1
Tdrd6,2.848504682,0.01,0.003,1
Mdfic,2.84771017,0.03,0.011,1
Vmn2r126,2.847615201,0.005,0.003,1
Rpl10-ps3,2.846312598,0.005,0.001,1
Mustn1,2.846083038,0.005,0.002,1
Ddx58,2.844665329,0.116,0.046,4.71006E-05
Slc11a1,2.843808586,0.008,0.001,1
Ppic,2.841870154,0.003,0.001,1
Cep295nl,2.839145628,0.01,0.004,1
Spi1,2.836094712,0.003,0.002,1
Htr1a,2.836037701,0.003,0,1
Halr1,2.835064135,0.003,0.001,1
Hcrt,2.82864484,0.008,0.003,1
Veph1,2.828118564,0.023,0.008,1
Mboat1,2.827901731,0.01,0.005,1
Fbxw27,2.824807026,0.003,0.001,1
Bcl3,2.823111132,0.013,0.003,1
Tmc8,2.820577455,0.005,0.001,1
Slmapos2,2.81939842,0.005,0.002,1
Slc7a15,2.817707048,0.204,0.071,1.34367E-16
Gpr160,2.817255466,0.01,0.005,1
Prdm14,2.817228577,0.003,0.001,1
Ntsr1,2.815527862,0.06,0.016,0.00010625
Psca,2.814494795,0.008,0.003,1
Il5,2.806961618,0.01,0.004,1
Bpifc,2.802349463,0.03,0.012,1
Arhgap6,2.797787542,0.068,0.025,0.042942479
Sp6,2.793826843,0.008,0.005,1
Vmn1r183,2.793429695,0.035,0.009,0.359004977
Cfap77,2.785151056,0.02,0.008,1
Slc24a3,2.783546471,0.103,0.043,0.002714329
Ldc1,2.781023278,0.015,0.004,1
Fmr1nb,2.777646209,0.008,0.002,1
Nxph2,2.774611324,0.003,0.001,1
Irf4,2.771208237,0.008,0.001,1
Adamts12,2.771002103,0.013,0.005,1
Icosl,2.768052866,0.01,0.001,1
Chac1,2.763432135,0.033,0.007,0.034593677
Mab21l1,2.762895507,0.003,0.001,1
Neil3,2.762406316,0.003,0,1
Tnfsf12,2.757128882,0.048,0.015,0.122155819
Smo,2.753268728,0.01,0.007,1
Accsl,2.747880491,0.008,0.003,1
Olfr731,2.746433558,0.015,0.005,1
Samsn1,2.745428053,0.015,0.013,1
Dio2,2.744601305,0.008,0.003,1
Phf11b,2.739547443,0.003,0.001,1
Tshr,2.737619902,0.025,0.007,1
Pigf,2.73686417,0.475,0.217,1.13091E-42
Colca2,2.735080193,0.02,0.007,1
Slc7a7,2.734359791,0.025,0.012,1
Trib3,2.733232778,0.038,0.008,0.011157612
Ccdc27,2.731871907,0.005,0.001,1
Scrg1,2.731783379,0.005,0.002,1
Pdpn,2.731477259,0.005,0.003,1
Tmprss11f,2.731127409,0.005,0.001,1
Olfr1260,2.731013969,0.003,0.001,1
Cartpt,2.729819681,0.01,0.003,1
Aldh1l2,2.728521425,0.146,0.05,3.01208E-10
Epsti1,2.727522584,0.01,0.008,1
Tsc22d3,2.727455063,0.038,0.02,1
Bbox1,2.726327908,0.113,0.033,9.44105E-10
Prrx1,2.722418401,0.005,0.002,1
Runx1,2.713385938,0.005,0.004,1
Cdh16,2.712510768,0.003,0.002,1
Tmem262,2.709692841,0.008,0.002,1
Best2,2.708868125,0.005,0.002,1
Ddit3,2.707799136,0.259,0.092,1.71833E-22
Dusp16,2.706976055,0.485,0.186,2.84965E-54
Vwa2,2.706967712,0.003,0.001,1
Xkr9,2.706796308,0.003,0.001,1
Nectin4,2.699985483,0.003,0.004,1
Tmem100,2.699030469,0.005,0.002,1
Calcr,2.696200488,0.005,0.002,1
Tagap,2.695388793,0.008,0.003,1
Lck,2.693999431,0.02,0.008,1
Gpr141,2.687770367,0.083,0.025,6.1365E-06
Treml4,2.687689163,0.005,0.001,1
Igsf5,2.687546304,0.003,0.003,1
Slc6a2,2.686261405,0.008,0.004,1
Gpr182,2.681181606,0.003,0.001,1
Ambn,2.680389118,0.003,0.002,1
Prkcq,2.679597622,0.013,0.007,1
Bace2,2.679391399,0.138,0.042,4.09025E-12
Igfbp5,2.677633131,0.018,0.012,1
Ccdc170,2.675857987,0.013,0.005,1
Ppp1r14a,2.675126935,0.008,0.003,1
Sh3rf2,2.672678214,0.01,0.003,1
Hes7,2.670480147,0.023,0.009,1
Tacr3,2.66996776,0.005,0.001,1
Mfge8,2.669015801,0.005,0.001,1
Col5a1,2.668487058,0.005,0.001,1
Rp1,2.667075349,0.023,0.005,1
Serpine1,2.666140013,0.01,0.003,1
Olfr1364,2.664312475,0.018,0.006,1
Adamts3,2.663176437,0.03,0.009,1
Col12a1,2.659778531,0.008,0.005,1
Slfn5,2.658669086,0.005,0.008,1
